ZCTA_GEOID10,11-1011,11-1021,11-1031,11-2011,11-2021,11-2022,11-2031,11-3011,11-3021,11-3031,11-3051,11-3061,11-3071,11-3111,11-3121,11-3131,11-9013,11-9021,11-9031,11-9032,11-9033,11-9039,11-9041,11-9051,11-9061,11-9071,11-9081,11-9111,11-9121,11-9131,11-9141,11-9151,11-9161,11-9199,13-1011,13-1021,13-1022,13-1023,13-1031,13-1032,13-1041,13-1051,13-1071,13-1075,13-1081,13-1111,13-1121,13-1131,13-1141,13-1151,13-1161,13-1199,13-2011,13-2021,13-2031,13-2041,13-2051,13-2052,13-2053,13-2061,13-2071,13-2072,13-2081,13-2082,13-2099,15-1111,15-1121,15-1122,15-1131,15-1132,15-1133,15-1134,15-1141,15-1142,15-1143,15-1151,15-1152,15-1199,15-2011,15-2021,15-2031,15-2041,15-2091,15-2099,17-1011,17-1012,17-1021,17-1022,17-2011,17-2021,17-2031,17-2041,17-2051,17-2061,17-2071,17-2072,17-2081,17-2111,17-2112,17-2121,17-2131,17-2141,17-2151,17-2161,17-2171,17-2199,17-3011,17-3012,17-3013,17-3019,17-3021,17-3022,17-3023,17-3024,17-3025,17-3026,17-3027,17-3029,17-3031,19-1011,19-1012,19-1013,19-1021,19-1022,19-1023,19-1029,19-1031,19-1032,19-1041,19-1042,19-1099,19-2011,19-2012,19-2021,19-2031,19-2032,19-2041,19-2042,19-2043,19-2099,19-3011,19-3022,19-3031,19-3032,19-3039,19-3041,19-3051,19-3091,19-3092,19-3093,19-3094,19-3099,19-4011,19-4021,19-4031,19-4041,19-4051,19-4061,19-4091,19-4092,19-4093,19-4099,21-1011,21-1012,21-1013,21-1014,21-1015,21-1019,21-1021,21-1022,21-1023,21-1029,21-1091,21-1092,21-1093,21-1094,21-1099,21-2011,21-2021,21-2099,23-1011,23-1012,23-1021,23-1022,23-1023,23-2011,23-2091,23-2093,23-2099,25-1011,25-1021,25-1022,25-1031,25-1032,25-1041,25-1042,25-1043,25-1051,25-1052,25-1053,25-1054,25-1061,25-1062,25-1063,25-1064,25-1065,25-1066,25-1067,25-1069,25-1071,25-1072,25-1081,25-1082,25-1111,25-1112,25-1113,25-1121,25-1122,25-1123,25-1124,25-1125,25-1126,25-1191,25-1192,25-1193,25-1194,25-1199,25-2011,25-2012,25-2021,25-2022,25-2023,25-2031,25-2032,25-2051,25-2052,25-2053,25-2054,25-2059,25-3011,25-3021,25-3099,25-4011,25-4012,25-4013,25-4021,25-4031,25-9011,25-9021,25-9031,25-9041,25-9099,27-1011,27-1012,27-1013,27-1014,27-1019,27-1021,27-1022,27-1023,27-1024,27-1025,27-1026,27-1027,27-1029,27-2011,27-2012,27-2021,27-2022,27-2023,27-2031,27-2032,27-2041,27-2042,27-2099,27-3011,27-3012,27-3021,27-3022,27-3031,27-3041,27-3042,27-3043,27-3091,27-3099,27-4011,27-4012,27-4013,27-4014,27-4021,27-4031,27-4032,27-4099,29-1011,29-1021,29-1022,29-1023,29-1024,29-1029,29-1031,29-1041,29-1051,29-1061,29-1062,29-1063,29-1064,29-1065,29-1066,29-1067,29-1069,29-1071,29-1081,29-1122,29-1123,29-1124,29-1125,29-1126,29-1127,29-1128,29-1129,29-1131,29-1141,29-1151,29-1161,29-1171,29-1181,29-1199,29-2011,29-2012,29-2021,29-2031,29-2032,29-2033,29-2034,29-2035,29-2041,29-2051,29-2052,29-2053,29-2054,29-2055,29-2056,29-2057,29-2061,29-2071,29-2081,29-2091,29-2092,29-2099,29-9011,29-9012,29-9091,29-9092,29-9099,31-1011,31-1013,31-1014,31-1015,31-2011,31-2012,31-2021,31-2022,31-9011,31-9091,31-9092,31-9093,31-9094,31-9095,31-9096,31-9097,31-9099,33-1011,33-1012,33-1021,33-1099,33-2011,33-2021,33-2022,33-3011,33-3012,33-3021,33-3031,33-3041,33-3051,33-3052,33-9011,33-9021,33-9031,33-9032,33-9091,33-9092,33-9093,33-9099,35-1011,35-1012,35-2011,35-2012,35-2014,35-2015,35-2019,35-2021,35-3011,35-3021,35-3022,35-3031,35-3041,35-9011,35-9021,35-9031,35-9099,37-1011,37-1012,37-2011,37-2012,37-2019,37-2021,37-3011,37-3012,37-3013,37-3019,39-1011,39-1012,39-1021,39-2011,39-2021,39-3011,39-3012,39-3019,39-3021,39-3031,39-3091,39-3092,39-3093,39-3099,39-4011,39-4021,39-4031,39-5011,39-5012,39-5091,39-5092,39-5093,39-5094,39-6011,39-6012,39-7011,39-7012,39-9011,39-9021,39-9031,39-9032,39-9041,39-9099,41-1011,41-1012,41-2011,41-2012,41-2021,41-2022,41-2031,41-3011,41-3021,41-3031,41-3041,41-3099,41-4011,41-4012,41-9011,41-9012,41-9021,41-9022,41-9031,41-9041,41-9091,41-9099,43-1011,43-2011,43-2021,43-2099,43-3011,43-3021,43-3031,43-3041,43-3051,43-3061,43-3071,43-3099,43-4011,43-4021,43-4031,43-4041,43-4051,43-4061,43-4071,43-4081,43-4111,43-4121,43-4131,43-4141,43-4151,43-4161,43-4171,43-4181,43-4199,43-5011,43-5021,43-5031,43-5032,43-5041,43-5051,43-5052,43-5053,43-5061,43-5071,43-5081,43-5111,43-6011,43-6012,43-6013,43-6014,43-9011,43-9021,43-9022,43-9031,43-9041,43-9051,43-9061,43-9071,43-9081,43-9111,43-9199,45-1011,45-2011,45-2021,45-2041,45-2091,45-2092,45-2093,45-2099,45-3000,45-4011,45-4021,45-4022,45-4023,45-4029,47-1011,47-2011,47-2021,47-2022,47-2031,47-2041,47-2042,47-2043,47-2044,47-2051,47-2053,47-2061,47-2071,47-2072,47-2073,47-2081,47-2082,47-2111,47-2121,47-2131,47-2132,47-2141,47-2142,47-2151,47-2152,47-2161,47-2171,47-2181,47-2211,47-2221,47-2231,47-3011,47-3012,47-3013,47-3014,47-3015,47-3016,47-3019,47-4011,47-4021,47-4031,47-4041,47-4051,47-4061,47-4071,47-4091,47-4099,47-5012,47-5013,47-5021,47-5031,47-5041,47-5042,47-5049,47-5051,47-5061,47-5071,47-5081,47-5099,49-1011,49-2011,49-2021,49-2022,49-2091,49-2092,49-2093,49-2094,49-2095,49-2096,49-2097,49-2098,49-3011,49-3021,49-3022,49-3023,49-3031,49-3041,49-3042,49-3043,49-3051,49-3052,49-3053,49-3091,49-3092,49-3093,49-9011,49-9012,49-9021,49-9031,49-9041,49-9043,49-9044,49-9045,49-9051,49-9052,49-9061,49-9062,49-9063,49-9064,49-9069,49-9071,49-9081,49-9091,49-9092,49-9093,49-9094,49-9095,49-9096,49-9097,49-9098,49-9099,51-1011,51-2011,51-2021,51-2022,51-2023,51-2031,51-2041,51-2091,51-2092,51-2093,51-2099,51-3011,51-3021,51-3022,51-3023,51-3091,51-3092,51-3093,51-3099,51-4011,51-4012,51-4021,51-4022,51-4023,51-4031,51-4032,51-4033,51-4034,51-4035,51-4041,51-4051,51-4052,51-4061,51-4062,51-4071,51-4072,51-4081,51-4111,51-4121,51-4122,51-4191,51-4192,51-4193,51-4194,51-4199,51-5111,51-5112,51-5113,51-6011,51-6021,51-6031,51-6041,51-6042,51-6051,51-6052,51-6061,51-6062,51-6063,51-6064,51-6091,51-6092,51-6093,51-6099,51-7011,51-7021,51-7031,51-7032,51-7041,51-7042,51-7099,51-8011,51-8012,51-8013,51-8021,51-8031,51-8091,51-8092,51-8093,51-8099,51-9011,51-9012,51-9021,51-9022,51-9023,51-9031,51-9032,51-9041,51-9051,51-9061,51-9071,51-9081,51-9082,51-9083,51-9111,51-9121,51-9122,51-9123,51-9141,51-9151,51-9191,51-9192,51-9193,51-9194,51-9195,51-9196,51-9197,51-9198,51-9199,53-1011,53-1021,53-1031,53-2011,53-2012,53-2021,53-2022,53-2031,53-3011,53-3021,53-3022,53-3031,53-3032,53-3033,53-3041,53-3099,53-4011,53-4013,53-4021,53-4031,53-4041,53-4099,53-5011,53-5021,53-5022,53-5031,53-6011,53-6021,53-6031,53-6041,53-6051,53-6061,53-6099,53-7011,53-7021,53-7031,53-7032,53-7033,53-7041,53-7051,53-7061,53-7062,53-7063,53-7064,53-7071,53-7072,53-7081,53-7111,53-7121,53-7199
,0.088348584,0.667708162,0,0.028582185,0.148655702,0.171818311,0.020491584,0.09885502,0.463487014,0.454066635,0.016661505,0.012528853,0.008937801,0.009097961,0.048430285,0.017597998,0.000120773,0.013691307,0,0,0.000120773,0.000241546,0.074341352,0.000603865,0,0,0,0.014691185,0.026207729,0,0.006072665,0.000758138,0.000724638,0.142010825,0,0,0.003895682,0.06291018,0.296018615,0.020364085,0.087282782,0.010171385,0.176883764,0.002617118,0.036379647,0.54455593,0.016318765,0.003083115,0.040847909,0.143400068,0.389487666,0.391865508,0.818471754,0.011750684,0.013324357,0.108120458,0.197302148,0.128205522,0.126147483,0.032021432,0.017569748,0.712927887,0,0.086956522,0.111749476,0.001336005,0.123580494,0.022044088,0.074816299,0.130928524,0.060788243,0.022712091,0.031396126,0.140948564,0.02738811,0.293253173,0.044088176,0.012692051,0.000668003,0,0.010688043,0.002672011,0,0,0.005431591,0.002935995,0.006752789,0.007339988,0.014239577,0.000587199,0.001027598,0.001761597,0.11259542,0.007193188,0.013211979,0.027451556,0.023047563,0.004844392,0.002935995,0.001761597,0.002935995,0.020551967,0.000880799,0.004697592,0.000587199,0.049324721,0.004403993,0.0002936,0.000440399,0.000587199,0,0.050352319,0.018056371,0.000733999,0.004697592,0.001908397,0.000440399,0.029653553,0.014973576,0.0001468,0.0002936,0.004257193,0.000587199,0.007046389,0.01849677,0.027451556,0.023487962,0.008807986,0.004550793,0.003229595,0.002935995,0.000733999,0.005431591,0.005137992,0.016001174,0,0.057545508,0.007927187,0.005431591,0.015707575,0.011450382,0.000880799,0.013065179,0.0002936,0.011890781,0.000587199,0.04359953,0.002935995,0.001321198,0.003229595,0.005431591,0.032002349,0.002201996,0.019817968,0.002935995,0.0001468,0.0001468,0.002348796,0.013945978,0.01893717,0.045067528,0.017322372,0.000941915,0.053954836,7.2455E-05,0.00086946,0.000265668,0.001400797,0.010192006,0.000338123,0.000362275,0.000120758,0.001062674,2.41517E-05,0.002342712,0.000748702,0.001545707,0.000603792,0.000748702,0.000169062,0.528711097,0,0,0.002361687,0,0.264075536,0,0.062446625,0.016922966,0.02569738,0.010505978,0.015288009,0.00101437,0.011037314,0.002874049,0.015046492,0.000555488,0.003163869,0.006448497,0.00159401,0.004250694,0.001835527,0.002801594,0.004154088,0.00086946,0.00519261,0.011327134,0.004975245,0.003091414,0.04895544,0.011447893,0.018186209,0.001352494,0.003188021,0.0050477,0.003308779,0.029054462,0.00867045,0.021857264,0.008936119,0.007028137,0.00736626,0.038256249,0.000966067,0.00533752,0.031348871,0.055862819,0.019466248,0.031276416,0.321072334,0.149474701,0.003308779,0.22874049,0.018596788,0.003767661,0.045960633,0.022316145,0.031566236,0.007003985,0.014080425,0.032314938,0.189928753,0.00043473,0.000603792,0.000338123,0.019973433,0.009322546,0.00202874,0.001787224,0.026156261,0.24649197,0.023982611,0.0001468,0,0.000587199,0.0002936,0.004991192,0.0002936,0,0,0.005871991,0.000440399,0,0.000587199,0.0001468,0,0.003229595,0.0002936,0.008367587,0.008661186,0,0,0,0.0002936,0.0001468,0.0001468,0,0,0.0002936,0.032295948,0.001027598,0.002495596,0.002789196,0.00645919,0.001467998,0.002495596,0.001614797,0.001027598,0.0001468,0.000733999,0.001174398,0.0001468,0.007927187,0.00014935,0.001172726,4.97834E-05,4.97834E-05,0,0,0.011583096,0.000674892,0.037299059,0.001543287,0.017009847,0.007345962,0.002107529,0.003236013,0.00552614,0.004547006,0.063685262,0.013607771,0.00014935,0.031044215,0.036397949,0.00574172,0.003551249,0.048854181,0.070100868,0.001891771,0.002478178,0.000995758,0.911404206,0.006311503,0.000746752,0.022563427,0.002367618,0.005952114,0.055680765,0.043749363,0.001139567,0.020643593,0.018442039,0.007174357,0.059928359,0.010172446,0.020394676,0.006836956,0.031883657,0.020234332,0.00462986,0.035324167,0.003357923,0.001211427,0.076137019,0.039041568,0.000359567,0.000398268,4.97834E-05,0.026025924,0.00512805,0.001499134,0.011207705,0.000663809,0.012130892,0.006123363,0.018325937,0.19654583,0.019526281,0.004419821,0.001510127,0.009541886,0.005127695,0.001134025,0.004934458,0.051974625,0.018757364,0.011262141,0.001554369,0.005559655,0.021373721,0.027166025,0,0.000772854,2.41517E-05,0.000893612,4.83033E-05,2.41517E-05,0,0,0,2.41517E-05,0,0.000313972,0.00533752,0,0,4.83033E-05,0,0.016398986,0.002511774,0.001521555,0,0.008428934,0.001914025,0.049665979,0.000105108,0.159076893,0.000105108,0.000569783,4.97834E-05,0.057078171,0.000420433,0.169157271,0.029540785,0.000990216,0.024797962,0.017503207,0.005520865,0.000956968,0.0041987,0.002822812,0.000348189,0.079177989,0.00591922,0,0.001392758,0.00549734,0.000348189,0,0.001392758,0,0,0.007650738,0,0.002257057,0,0,0,0,0.005675846,0.008823553,0.000210217,0.00089065,0.000840866,0,0,0,0,0.000625108,0,0,0,4.97834E-05,0,0.000453592,0.000840866,0,0.139290523,0.007639388,0.01590987,0.023317232,0.020999487,0.00445307,0.142159378,0.068519777,0.871729947,0.010033445,0.033666888,0.001672241,0.27065989,0.184099661,0.003244997,0.006589479,0.001892915,0.844366171,0.112847026,0.076873253,0.092378745,0.031620553,0.00944287,0.105792519,0.044618713,0.056706221,0,0.031085311,0.238580147,0.000140292,0,0,0.000550433,0.002752167,0.098519212,0,0.006351452,0.000415509,0,0.000836384,0,0,0,0,0.304037192,0,0.004953901,0,0,0,0,0,0.006605202,0.019851667,0.001672768,0,0.0016513,0,0,0,0.000280584,0,0,0,0,0.005568737,0.09743294,2.084509742,0.016506884,0.001656667,0,0,0.016453215,0.00454376,0.003993326,0,0,0,0.000275217,0.071802474,0.004403468,0,0,0.00565536,0.000348189,0.001740947,0.000348189,0,0.000833628,0.006068408,0.001044568,0.001392758,0,0.000348189,0.000348189,0,0,0,0.018608323,0.000696379,0,0.000274499,0.010679657,0,0,0,0.000274499,0,0,0.016392972,0,0,0.006796145,0,0,0.02048652,0.000686248,0.000485439,0,0.002363636,0.004526462,0,0.012887525,0,0,0,0.001319067,0.002015446,0,0,0,0.000348189,0,0,0,0.001044568,0.068245125,0,0.000411749,0.003481894,0,0,0,0,0.003060014,0.000696379,0,0.00591922,0.002785515,0,0,0,0.00013725,0,0,0.000696379,0.000348189,0.069020842,0.072810796,0.002554313,0.019735353,0.007824842,0.00562723,0.001171687,0.016042519,0.000348189,0.001235246,0.002738991,0.004602925,0.123042999,0.003705737,0,0.031096614,0.044595407,0.033351633,0.009159555,0,0,0,0.001646994,0,0.000411749,0.003568488,0.000960747,0.008386422,0.088229238,0.007790899,0.015108938,0.00316687,0.001044568,0,0.000348189,0.008008357,0.000686248,0.018960696,0.00013725,0,0.003725999,0.13202931,0.000348189,0.08405078,0.000348189,0,0.000686248,0,0.000485439,0,0.015005477,0.042904984,0.052141292,0.000348189,0.00013725,0.019913128,0.002922765,0.000696379,0.001034437,0.00013725,0.055700665,0,0.025481834,0,0,0,0,0,0.001467351,0,0,0.001044568,0.000833628,0,0,0.000411749,0.007568986,0.000348189,0.000411749,0.00013725,0.00013725,0.032912667,0,0,0.003133705,0,0,0.000897187,0.002617872,0.001044568,0.02448843,0.001108127,0.000485439,0,0,0,0.000823497,0.006963788,0.038851641,0.003830084,0,0,0.021865277,0,0,0.000733676,0.005198386,0,0.000274499,0,0,0,0.000348189,0.000622688,0.003420142,0.001108127,0,0,0,0.002333242,0.002195992,0,0.002089136,0.000348189,0,0.001044568,0.002922765,0.000696379,0,0.000733676,0,0,0,0.001784244,0.00013725,0.001519876,0.00013725,0.002206124,0.000823497,0.00013725,0.160522094,0.007130975,0,0.000960747,0.003842987,0.033321326,0.001108127,0.001108127,0.003830084,0,0.011527548,0,0,0,0.000833628,0.000686248,0.001044568,0,0.013238101,0.023894205,0.007945516,0.041745756,0.037757359,0.2482028,0.055725457,0.001513432,0.007567159,0.356791525,0,0.00013725,0,0.200764954,0.206805868,0.171966971,0.003672572,0.008315796,0,0,0,0,0,0,0,0,0,0,0,0.000960747,0.001467351,0.002437326,0.005752281,0,0.056693352,0.004053926,0.004391985,0,0.001372495,0,0,0.083357526,0.011295915,0.54229738,0.001171687,0.141027996,0.000733676,0.001467351,0.000823497,0,0.00013725,0.00614099
0485003,3.169556621,27.15753031,0.727764486,0.656767366,2.32717155,3.874586559,1.025632106,4.51194276,4.900676319,9.092589989,0.945104872,0.708001879,1.073174399,0.178298731,1.534849631,0.394756429,0.012195132,0.453294484,0.206616784,4.805407842,3.46298264,0.653687337,1.958843927,0.926860127,0,0.533794305,0.619995976,8.461475061,0.712424633,0,0.389564254,0.930379671,0.130888686,5.387038229,1.048879837,0.062650572,0.936883217,3.42237846,4.404957397,0.247804002,3.448342104,0.904578709,5.898535377,0.202450235,1.573149092,8.403808572,1.523693841,0.907724777,1.334042068,3.724113572,6.199455832,13.7948085,16.51846735,0.49969809,0.844028034,1.477520112,3.783211806,2.639176595,1.559428291,0.610041471,0.621423224,10.35634428,0.848850515,1.101814866,2.444583026,0.162779953,4.521060325,0.843580786,1.672331755,3.873083288,1.476227614,0.987870212,1.096209052,4.045721754,1.06116429,6.054773688,1.636947566,1.991538153,0.296437971,0.022994461,0.957539281,0.284708935,0.00448054,0.010550376,0.162857509,0.082297237,0.160842676,0.486717862,1.349605339,0.033030213,0.202236452,0.142566272,3.319182221,1.611030773,3.271452515,1.980728465,0.655518887,0.387450188,3.202195273,0.06091948,0.291156272,2.616986534,0.358251351,0.558890214,0.08446693,2.03781141,0.398312891,0.5011781,0.607667137,0.092287579,0.369301534,1.264000047,2.633722858,0.187165148,0.191845253,0.976574626,0.414477507,1.011998535,0.536913124,0.023870852,0.360554886,0.151674551,0.195251709,0.225573794,0.407483194,0.722394905,0.489385434,0.200000173,0.134793641,1.744426417,0.177900682,0.027475126,0.300495481,0.117743273,0.627220296,0.019100551,1.475560839,0.311228141,0.119022223,0.455594481,0.295844717,0.044544204,4.224674828,0.015352518,0.418165147,0.024797551,0.897625084,0.078983859,0.028599553,0.066417408,0.119509801,0.810443282,0.439218452,1.07014324,0.458985868,0.080124128,0.272759887,0.296147053,0.43582732,0.419234776,0.910357189,1.022566837,0.81759473,2.526704627,0.136006565,0.938946858,0.547481626,0.225547617,1.207889544,1.420940271,0.801749267,0.31560327,0.514206276,0.142943531,2.404028583,0.372114858,0.506425355,0.142484326,0.033775544,0.015723926,8.50193405,0.151045459,0.187246437,0.068957136,0.370747945,3.922330452,0.172266722,0.767358622,0.591416253,1.11783601,0.457010023,0.665028378,0.044125106,0.480123174,0.125021133,0.668849048,0.024163748,0.137628306,0.2805096,0.069339452,0.184905205,0.079845429,0.121869339,0.180702814,0.037821519,0.225878517,0.492730347,0.216423137,0.134476512,2.133420788,0.498129931,0.791100109,0.058833474,0.138825499,0.219574931,0.143931892,1.263869098,0.377164594,0.950790967,0.388721169,0.305723946,0.320432315,1.664146842,0.04202391,0.232182104,1.379746019,2.430032605,1.316212027,1.37091646,13.96932563,6.50499118,0.143931892,9.968815643,0.811893708,0.187400015,2.028283866,0.973300815,1.399407048,0.341212342,0.629203652,1.736633008,8.468402532,0.056394161,0.243347928,0.182430137,2.067798472,0.520332695,0.092064529,0.094709597,1.722410076,11.12420143,1.085617367,0.170217505,0.002784099,0.044047772,0.255458106,0.109180555,0.132720346,0.009498972,0.040304252,1.670311645,0.227893541,1.152011634,0.028523667,0.025453977,0.053059193,0.39228154,0.005871991,2.640221468,0.209266818,0.28394509,0.07208619,0.212239081,0.18319923,0.06050511,0.225349171,0.4016274,0.034295583,0.716484738,4.133478018,0.942909958,1.0677962,0.424999297,0.682044183,0.13295516,0.374931893,0.220917938,0.022051217,0.031098759,0.332157386,0.083890435,0.041613323,0.191605796,0.075211843,0.257772542,0.013323705,0.015859009,0.001521182,0.019356193,0.224357341,0.073084535,0.803352763,0.084712982,0.404213859,0.168208314,0.067917471,0.094463134,0.098614248,0.130679118,1.324177348,0.306778733,0.02529692,0.420528646,0.742186733,0.082199183,0.07166459,0.979078714,0.477742665,0.030306713,0.040739649,0.218047418,15.73960797,0.138402914,0.016806623,0.473116282,0.070026448,0.175698646,0.8209999,0.721888817,0.512827848,0.287721164,0.292430679,0.106775721,0.956649531,0.160081059,1.209813377,0.113715719,0.876744903,0.345199987,0.060939532,0.506414004,0.322706835,0.131373388,2.237186856,0.943760742,0.127522005,0.011542485,0.005721614,0.380702866,0.297072057,0.048462461,0.106752905,0.007059244,0.281665281,1.642503423,0.364784498,4.339718356,0.269454645,0.097478341,0.029347513,0.254829369,0.161297852,0.191660492,0.837307708,1.830716288,0.257188331,0.220970847,0.052612778,0.248438628,0.456421188,0.439527474,0.066114491,0.187104432,0.092232889,0.133249654,0.47483142,0.016736297,0.002492121,0.025214396,0.640294518,0.170075006,0.00908891,0.024945611,1.193554236,0.004104669,0.027333461,1.434605253,0.002638716,4.237302087,0.177428992,0.300032513,0.065967896,0.522312465,0.355532469,0.968112317,0.079914688,1.390889819,2.017837681,0.266955524,0.116543402,1.297796401,1.355653512,1.84732227,0.586438202,4.374524764,0.69251348,1.359386457,1.066361935,0.631919766,0.255777266,0.15471939,0.359770448,4.551748263,0.374145961,0.007388618,0.260031515,3.083217017,0.086081629,0.160792205,0.06720342,1.061256848,0.219769383,0.470242768,0.015901816,0.235520885,3.786281333,0.161024942,0.336551495,0,0.570883874,1.206061796,0.057279385,0.05443682,0.077394501,0,0,0.002043527,0.000510882,0.034434815,0.001344234,0.025163461,0,0.041055831,0.317557842,0.116953172,0.112882256,0.001644061,1.652819957,2.074189933,1.21995147,1.634002682,0.341608118,1.074708812,3.84083354,3.282696836,13.22699321,1.658888213,5.531145027,0.799157752,9.164048984,4.457157668,2.819998933,4.667564825,1.522612358,16.22784331,2.680201917,6.430824415,0.556292046,0.260540184,0.054799198,0.344976001,0.699627242,5.576792334,0.22375596,0.973250043,9.392112582,0.57337237,0.03599458,0.020379546,1.129989572,2.30583572,9.970143458,0.660345227,0.987790568,0.481246673,1.895542131,0.185687149,0.219968496,0.035488251,1.778154046,0.18920949,14.42979688,1.653709747,0.932099499,1.17159552,1.011986019,1.419311135,0.716271453,0.190303244,0.788063586,0.996132491,5.054344556,1.803012582,1.871124096,0.169403418,0.282396849,1.249004878,1.415367527,0.506438031,0.272834183,1.165817327,0.460995688,1.232231812,2.855692946,18.79548623,0.309407105,5.744836434,2.224573727,1.455542645,16.72701948,0.365244386,1.162692061,0.970692468,0.054384895,1.645491814,0.56900279,19.33853001,0.256790373,0.036188562,0.125977518,2.708946164,0.029223137,0.08414573,0.001044568,0.070024677,0.024918992,0.147132317,0.038424539,0.016363491,0.001667292,0.038437245,0.003484617,0.011108199,0.007589306,0.000327869,0.673057788,0.016990514,0.061656966,0.013700261,0.789790698,0.093289646,0.02432188,0.001694769,0.016930698,0.132864346,0.000346007,0.882059437,0.125595581,0.000576679,0.675660349,0.085213786,0.017415709,0.987578029,0.00727095,0.025477238,0.029854502,0.269918067,0.015886104,0.111404868,0.640754194,0.023362927,0.004386083,0.107413899,0.242704016,0.024422039,0.004267425,0.020427975,0.028760245,0.087626064,0.012601788,0.057249378,0.012456269,0.02647477,0.561596309,0.023574309,0.023544355,0.026224384,0.996937592,0.024694262,0.053842347,0.000922687,0.075306732,0.002089136,0.001449065,0.022282828,0.022279958,0,0,0,0.000823497,0,0.004658726,0.003011823,0.002878692,1.638764286,0.493761907,0.047433068,2.377189583,0.069765473,0.050043297,0.027789758,0.350484824,0.196887196,0.014108014,0.047468411,0.193416491,0.814758637,0.075375646,0.000384271,0.76593393,0.635750363,0.204064376,0.195467702,0.011641719,0.013861857,0.017231995,0.030712455,0.002011263,0.013373621,0.151853755,0.010954592,0.308847291,0.85114314,0.075084407,0.846149086,0.271240363,0.052742975,0.00216678,0.801127433,0.922077015,0.02207434,0.143931995,0.001021399,0.08627451,0.044191366,4.221444246,0.014067633,0.566833544,0.001044568,0,0.059799729,0.025622661,0.027158278,0.010583255,0.344919875,0.622302323,3.044043053,0.086494565,0.114765115,1.754023141,0.316836158,0.092144527,0.232900829,0.022439096,5.142070968,0.006347514,1.121151102,0.49672697,0.549445359,0.41993636,0.22130369,0.053776562,0.337499766,0.088403398,0.086690178,0.493509698,0.11033317,0.134121776,0.047266476,0.090877839,0.776189839,0.051105619,0.1985569,0.137138677,0.077279296,1.329460663,0.06309735,0.030253461,0.022981291,0.00899498,0.033686031,0.292168625,0.396397289,0.225112653,1.096740302,0.211276412,0.057248263,0.031898062,0.129237074,0.026937127,0.087922445,0.102172354,0.585492482,0.175815889,3.512239361,1.426533205,0.866253946,0.023529412,0,0.093633416,0.638422213,0.000376191,0.093611836,0.000752383,0.005327648,0.012333867,0.031431239,0.718747975,0.044040503,2.988964548,0.475304542,0.01970885,0.019342925,0.4018125,1.079465058,0.044742249,0.078472966,0.099378899,0.393234528,0.110247766,0.831042767,0.081374353,0.084142048,0.025111446,0.036631429,0.132362279,0.168155143,0.056404454,0.163362511,0.231827368,0.067140129,0.107463225,0.064592332,0.023329348,2.266395094,0.90164767,0.215422419,0.066504779,0.136372003,1.362109338,0.469910233,0.045278501,0.135086377,0.262672492,0.251072736,0.083799747,0.041162975,0.023591242,0.049786776,0.025783558,0.03618494,0.000640451,1.673728159,0.744618317,0.041248458,0.575787907,0.829380879,1.268319667,0.342176113,0.164904882,0.057291981,1.783957624,0.158952603,0.617097436,0.64189603,2.516370171,3.862835244,3.425799371,0.490340275,0.134366566,0.001733785,0,0.001411101,0.02187206,0.079021637,0.006349953,0.028673772,0.018612267,0.002822201,0.014816557,0.02046096,2.851882876,0.114736035,0.046117246,0.118753133,0.016801039,0.310789158,0.070941477,0.075447044,0.00070555,0.059201987,0,0.00576974,1.669257133,0.27398297,8.707530204,0.329949168,3.003724348,0.006523588,0.015792295,0.338024116,0,0.008384827,0.067395717
